Chrom,Start,End,miRNA Name,Circ Name,Strand,Seed Category,ID,Software Matched,Validated,AGO
chr1,36004346,36004369,hsa-miR-3192-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21024,1,No,Yes
chr1,36004430,36004452,hsa-miR-3198,hsa_DE_SD_25,+,No Seed,INT_RH_21034,1,No,Yes
chr1,36004434,36004457,hsa-miR-3199,hsa_DE_SD_25,+,No Seed,INT_RH_21035,1,No,Yes
chr1,36004394,36004411,hsa-miR-3201,hsa_DE_SD_25,+,No Seed,INT_RH_21038,1,No,Yes
chr1,36004344,36004366,hsa-miR-514b-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21039,1,No,Yes
chr1,36004369,36004390,hsa-miR-514b-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21040,1,No,Yes
chr1,36004429,36004446,hsa-miR-4294,hsa_DE_SD_25,+,No Seed,INT_RH_21047,1,No,Yes
chr1,36004343,36004365,hsa-miR-4298,hsa_DE_SD_25,+,No Seed,INT_RH_21050,1,No,Yes
chr1,36004348,36004365,hsa-miR-4306,hsa_DE_SD_25,+,No Seed,INT_RH_21056,1,No,Yes
chr1,36004363,36004381,hsa-miR-4311,hsa_DE_SD_25,+,No Seed,INT_RH_21061,1,No,Yes
chr1,36004376,36004394,hsa-miR-4315,hsa_DE_SD_25,+,No Seed,INT_RH_21064,1,No,Yes
chr1,36004412,36004434,hsa-miR-4259,hsa_DE_SD_25,+,No Seed,INT_RH_21078,1,No,Yes
chr1,36004423,36004440,hsa-miR-4255,hsa_DE_SD_25,+,No Seed,INT_RH_21083,1,No,Yes
chr1,36004345,36004361,hsa-miR-4266,hsa_DE_SD_25,+,No Seed,INT_RH_21090,1,No,Yes
chr1,36004427,36004444,hsa-miR-4264,hsa_DE_SD_25,+,No Seed,INT_RH_21098,1,No,Yes
chr1,36004424,36004443,hsa-miR-4330,hsa_DE_SD_25,+,No Seed,INT_RH_21123,1,No,Yes
chr1,36004378,36004400,hsa-miR-3616-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21140,1,No,Yes
chr1,36004369,36004392,hsa-miR-3616-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21141,1,No,Yes
chr1,36004393,36004415,hsa-miR-3618,hsa_DE_SD_25,+,No Seed,INT_RH_21144,1,No,Yes
chr1,36004473,36004495,hsa-miR-3622a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21152,1,No,Yes
chr1,36004473,36004494,hsa-miR-3622b-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21154,1,No,Yes
chr1,36004350,36004371,hsa-miR-3659,hsa_DE_SD_25,+,No Seed,INT_RH_21165,1,No,Yes
chr1,36004416,36004437,hsa-miR-3663-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21169,1,No,Yes
chr1,36004430,36004452,hsa-miR-3664-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21172,1,No,Yes
chr1,36004349,36004370,hsa-miR-3666,hsa_DE_SD_25,+,No Seed,INT_RH_21174,1,No,Yes
chr1,36004464,36004488,hsa-miR-3670,hsa_DE_SD_25,+,SM,INT_RH_21178,1,No,No
chr1,36004425,36004448,hsa-miR-3672,hsa_DE_SD_25,+,7A1,INT_RH_21180,1,No,Yes
chr1,36004363,36004385,hsa-miR-3680-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21190,1,No,Yes
chr1,36004349,36004370,hsa-miR-3682-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21195,1,No,Yes
chr1,36004435,36004458,hsa-miR-3691-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21205,1,No,Yes
chr1,36004344,36004366,hsa-miR-3911,hsa_DE_SD_25,+,No Seed,INT_RH_21218,1,No,Yes
chr1,36004386,36004408,hsa-miR-3913-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21222,1,No,Yes
chr1,36004440,36004462,hsa-miR-3914,hsa_DE_SD_25,+,No Seed,INT_RH_21223,1,No,Yes
chr1,36004425,36004447,hsa-miR-3915,hsa_DE_SD_25,+,No Seed,INT_RH_21224,1,No,Yes
chr1,36004448,36004470,hsa-miR-3150b-5p,hsa_DE_SD_25,+,7A1,INT_RH_21229,1,No,Yes
chr1,36004419,36004442,hsa-miR-3922-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21233,1,No,Yes
chr1,36004363,36004385,hsa-miR-3925-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21237,1,No,Yes
chr1,36004350,36004372,hsa-miR-3927-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21241,1,No,Yes
chr1,36004342,36004365,hsa-miR-3929,hsa_DE_SD_25,+,No Seed,INT_RH_21246,1,No,Yes
chr1,36004342,36004364,hsa-miR-3936,hsa_DE_SD_25,+,No Seed,INT_RH_21250,1,No,Yes
chr1,36004371,36004393,hsa-miR-3941,hsa_DE_SD_25,+,No Seed,INT_RH_21257,1,No,Yes
chr1,36004365,36004387,hsa-miR-374c-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21265,1,No,Yes
chr1,36004431,36004453,hsa-miR-550b-2-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21268,1,No,Yes
chr1,36004448,36004469,hsa-miR-4422,hsa_DE_SD_25,+,No Seed,INT_RH_21280,1,No,Yes
chr1,36004469,36004491,hsa-miR-548ac,hsa_DE_SD_25,+,No Seed,INT_RH_21284,1,No,Yes
chr1,36004474,36004496,hsa-miR-4424,hsa_DE_SD_25,+,No Seed,INT_RH_21285,1,No,Yes
chr1,36004342,36004360,hsa-miR-4430,hsa_DE_SD_25,+,No Seed,INT_RH_21291,1,No,Yes
chr1,36004341,36004359,hsa-miR-4434,hsa_DE_SD_25,+,No Seed,INT_RH_21298,1,No,Yes
chr1,36004429,36004451,hsa-miR-4435,hsa_DE_SD_25,+,No Seed,INT_RH_21299,1,No,Yes
chr1,36004474,36004495,hsa-miR-4445-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21312,1,No,Yes
chr1,36004345,36004367,hsa-miR-4450,hsa_DE_SD_25,+,No Seed,INT_RH_21319,1,No,Yes
chr1,36004345,36004367,hsa-miR-3135b,hsa_DE_SD_25,+,No Seed,INT_RH_21332,1,No,Yes
chr1,36004426,36004448,hsa-miR-4471,hsa_DE_SD_25,+,No Seed,INT_RH_21345,1,No,Yes
chr1,36004377,36004399,hsa-miR-4477b,hsa_DE_SD_25,+,No Seed,INT_RH_21353,1,No,Yes
chr1,36004344,36004361,hsa-miR-4486,hsa_DE_SD_25,+,No Seed,INT_RH_21370,1,No,Yes
chr1,36004341,36004362,hsa-miR-4489,hsa_DE_SD_25,+,No Seed,INT_RH_21373,1,No,Yes
chr1,36004437,36004458,hsa-miR-4501,hsa_DE_SD_25,+,No Seed,INT_RH_21386,1,No,Yes
chr1,36004341,36004363,hsa-miR-4503,hsa_DE_SD_25,+,No Seed,INT_RH_21388,1,No,Yes
chr1,36004428,36004448,hsa-miR-2392,hsa_DE_SD_25,+,No Seed,INT_RH_21392,1,No,Yes
chr1,36004346,36004366,hsa-miR-4507,hsa_DE_SD_25,+,No Seed,INT_RH_21393,1,No,Yes
chr1,36004395,36004417,hsa-miR-4528,hsa_DE_SD_25,+,No Seed,INT_RH_21417,1,No,Yes
chr1,36004429,36004450,hsa-miR-378i,hsa_DE_SD_25,+,No Seed,INT_RH_21424,1,No,Yes
chr1,36004345,36004365,hsa-miR-548an,hsa_DE_SD_25,+,No Seed,INT_RH_21431,1,No,Yes
chr1,36004376,36004398,hsa-miR-4538,hsa_DE_SD_25,+,No Seed,INT_RH_21433,1,No,Yes
chr1,36004342,36004366,hsa-miR-3976,hsa_DE_SD_25,+,No Seed,INT_RH_21441,1,No,Yes
chr1,36004472,36004492,hsa-miR-4639-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21455,1,No,Yes
chr1,36004431,36004454,hsa-miR-4644,hsa_DE_SD_25,+,No Seed,INT_RH_21461,1,No,Yes
chr1,36004427,36004449,hsa-miR-4655-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21478,1,No,Yes
chr1,36004341,36004364,hsa-miR-4658,hsa_DE_SD_25,+,No Seed,INT_RH_21482,1,No,Yes
chr1,36004446,36004468,hsa-miR-4661-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21486,1,No,Yes
chr1,36004379,36004401,hsa-miR-4661-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21487,1,No,Yes
chr1,36004435,36004458,hsa-miR-219b-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21505,1,No,Yes
chr1,36004350,36004371,hsa-miR-4672,hsa_DE_SD_25,+,No Seed,INT_RH_21511,1,No,Yes
chr1,36004433,36004454,hsa-miR-4676-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21515,1,No,Yes
chr1,36004466,36004489,hsa-miR-4682,hsa_DE_SD_25,+,No Seed,INT_RH_21524,1,No,No
chr1,36004423,36004445,hsa-miR-4688,hsa_DE_SD_25,+,No Seed,INT_RH_21535,1,No,Yes
chr1,36004474,36004496,hsa-miR-4699-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21553,1,No,Yes
chr1,36004474,36004500,hsa-miR-4700-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21555,1,No,Yes
chr1,36004418,36004440,hsa-miR-4705,hsa_DE_SD_25,+,No Seed,INT_RH_21562,1,No,Yes
chr1,36004427,36004449,hsa-miR-4707-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21565,1,No,Yes
chr1,36004345,36004363,hsa-miR-4710,hsa_DE_SD_25,+,No Seed,INT_RH_21572,1,No,Yes
chr1,36004414,36004436,hsa-miR-4712-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21575,1,No,Yes
chr1,36004366,36004388,hsa-miR-4714-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21579,1,No,Yes
chr1,36004430,36004454,hsa-miR-4723-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21597,1,No,Yes
chr1,36004474,36004496,hsa-miR-451b,hsa_DE_SD_25,+,No Seed,INT_RH_21599,1,No,Yes
chr1,36004341,36004364,hsa-miR-4728-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21608,1,No,Yes
chr1,36004431,36004454,hsa-miR-4746-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21640,1,No,Yes
chr1,36004420,36004442,hsa-miR-4750-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21647,1,No,Yes
chr1,36004388,36004410,hsa-miR-4752,hsa_DE_SD_25,+,No Seed,INT_RH_21650,1,No,Yes
chr1,36004414,36004436,hsa-miR-4756-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21661,1,No,Yes
chr1,36004370,36004392,hsa-miR-4760-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21667,1,No,Yes
chr1,36004474,36004496,hsa-miR-4760-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21668,1,No,Yes
chr1,36004348,36004369,hsa-miR-4764-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21675,1,No,Yes
chr1,36004431,36004451,hsa-miR-4768-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21682,1,No,Yes
chr1,36004351,36004373,hsa-miR-4773,hsa_DE_SD_25,+,No Seed,INT_RH_21689,1,No,Yes
chr1,36004440,36004462,hsa-miR-4777-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21695,1,No,Yes
chr1,36004464,36004486,hsa-miR-4780,hsa_DE_SD_25,+,No Seed,INT_RH_21700,1,No,No
chr1,36004377,36004399,hsa-miR-4798-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21734,1,No,Yes
chr1,36004465,36004487,hsa-miR-4801,hsa_DE_SD_25,+,No Seed,INT_RH_21740,1,No,No
chr1,36004377,36004398,hsa-miR-4803,hsa_DE_SD_25,+,No Seed,INT_RH_21743,1,No,Yes
chr1,36004347,36004368,hsa-miR-4999-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21746,1,No,Yes
chr1,36004376,36004398,hsa-miR-5000-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21749,1,No,Yes
chr1,36004355,36004378,hsa-miR-5003-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21754,1,No,Yes
chr1,36004344,36004366,hsa-miR-5004-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21756,1,No,Yes
chr1,36004474,36004496,hsa-miR-5007-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21763,1,No,Yes
chr1,36004341,36004363,hsa-miR-5010-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21770,1,No,Yes
chr1,36004351,36004372,hsa-miR-5047,hsa_DE_SD_25,+,No Seed,INT_RH_21774,1,No,Yes
chr1,36004474,36004497,hsa-miR-5188,hsa_DE_SD_25,+,No Seed,INT_RH_21788,1,No,Yes
chr1,36004433,36004456,hsa-miR-5197-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21801,1,No,Yes
chr1,36004465,36004486,hsa-miR-4524b-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21802,1,No,No
chr1,36004473,36004495,hsa-miR-664b-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21817,1,No,Yes
chr1,36004448,36004470,hsa-miR-5583-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21826,1,No,Yes
chr1,36004414,36004435,hsa-miR-5587-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21835,1,No,Yes
chr1,36004377,36004396,hsa-miR-5701,hsa_DE_SD_25,+,No Seed,INT_RH_21876,1,No,Yes
chr1,36004423,36004443,hsa-miR-6083,hsa_DE_SD_25,+,No Seed,INT_RH_21904,1,No,Yes
chr1,36004342,36004362,hsa-miR-6125,hsa_DE_SD_25,+,No Seed,INT_RH_21912,1,No,Yes
chr1,36004429,36004448,hsa-miR-6127,hsa_DE_SD_25,+,No Seed,INT_RH_21914,1,No,Yes
chr1,36004437,36004456,hsa-miR-6128,hsa_DE_SD_25,+,No Seed,INT_RH_21915,1,No,Yes
chr1,36004385,36004407,hsa-miR-6506-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21943,1,No,Yes
chr1,36004390,36004411,hsa-miR-6507-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21944,1,No,Yes
chr1,36004474,36004496,hsa-miR-6507-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21945,1,No,Yes
chr1,36004343,36004364,hsa-miR-6509-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21948,1,No,Yes
chr1,36004473,36004495,hsa-miR-6509-3p,hsa_DE_SD_25,+,7A1,INT_RH_21949,1,No,Yes
chr1,36004473,36004495,hsa-miR-6511a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21953,1,No,Yes
chr1,36004342,36004364,hsa-miR-6512-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21954,1,No,Yes
chr1,36004473,36004496,hsa-miR-6511b-3p,hsa_DE_SD_25,+,No Seed,INT_RH_21969,1,No,Yes
chr1,36004413,36004434,hsa-miR-6718-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21970,1,No,Yes
chr1,36004429,36004452,hsa-miR-6728-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21984,1,No,Yes
chr1,36004430,36004452,hsa-miR-6733-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21994,1,No,Yes
chr1,36004430,36004453,hsa-miR-6734-5p,hsa_DE_SD_25,+,No Seed,INT_RH_21996,1,No,Yes
chr1,36004345,36004366,hsa-miR-6736-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22000,1,No,Yes
chr1,36004341,36004364,hsa-miR-6738-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22004,1,No,Yes
chr1,36004431,36004453,hsa-miR-6739-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22006,1,No,Yes
chr1,36004448,36004470,hsa-miR-6741-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22011,1,No,Yes
chr1,36004345,36004367,hsa-miR-6746-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22019,1,No,Yes
chr1,36004341,36004365,hsa-miR-6747-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22021,1,No,Yes
chr1,36004345,36004368,hsa-miR-6756-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22039,1,No,Yes
chr1,36004436,36004458,hsa-miR-6759-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22046,1,No,Yes
chr1,36004342,36004365,hsa-miR-6760-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22047,1,No,Yes
chr1,36004430,36004452,hsa-miR-6764-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22055,1,No,Yes
chr1,36004447,36004468,hsa-miR-6771-3p,hsa_DE_SD_25,+,7A1,INT_RH_22070,1,No,Yes
chr1,36004342,36004365,hsa-miR-6777-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22081,1,No,Yes
chr1,36004419,36004440,hsa-miR-6781-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22089,1,No,Yes
chr1,36004345,36004368,hsa-miR-6790-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22107,1,No,Yes
chr1,36004473,36004493,hsa-miR-6794-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22116,1,No,Yes
chr1,36004341,36004364,hsa-miR-6801-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22129,1,No,Yes
chr1,36004344,36004366,hsa-miR-6803-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22133,1,No,Yes
chr1,36004436,36004458,hsa-miR-6803-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22134,1,No,Yes
chr1,36004428,36004449,hsa-miR-6804-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22135,1,No,Yes
chr1,36004429,36004451,hsa-miR-6807-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22141,1,No,Yes
chr1,36004448,36004469,hsa-miR-6813-3p,hsa_DE_SD_25,+,7A1,INT_RH_22154,1,No,Yes
chr1,36004437,36004460,hsa-miR-6815-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22157,1,No,Yes
chr1,36004393,36004415,hsa-miR-6818-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22163,1,No,Yes
chr1,36004341,36004363,hsa-miR-6819-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22165,1,No,Yes
chr1,36004346,36004369,hsa-miR-6821-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22169,1,No,Yes
chr1,36004344,36004364,hsa-miR-6829-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22185,1,No,Yes
chr1,36004427,36004451,hsa-miR-6831-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22189,1,No,Yes
chr1,36004341,36004363,hsa-miR-6835-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22197,1,No,Yes
chr1,36004342,36004364,hsa-miR-6838-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22205,1,No,Yes
chr1,36004448,36004470,hsa-miR-6839-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22207,1,No,Yes
chr1,36004474,36004496,hsa-miR-6839-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22208,1,No,Yes
chr1,36004448,36004469,hsa-miR-6846-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22220,1,No,Yes
chr1,36004429,36004450,hsa-miR-6852-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22231,1,No,Yes
chr1,36004432,36004456,hsa-miR-6853-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22233,1,No,Yes
chr1,36004377,36004401,hsa-miR-6854-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22235,1,No,Yes
chr1,36004474,36004496,hsa-miR-6855-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22238,1,No,Yes
chr1,36004345,36004369,hsa-miR-6856-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22239,1,No,Yes
chr1,36004448,36004470,hsa-miR-6858-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22244,1,No,Yes
chr1,36004369,36004392,hsa-miR-6859-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22245,1,No,Yes
chr1,36004343,36004365,hsa-miR-6869-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22265,1,No,Yes
chr1,36004419,36004441,hsa-miR-6871-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22269,1,No,Yes
chr1,36004350,36004370,hsa-miR-6872-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22271,1,No,Yes
chr1,36004427,36004449,hsa-miR-6873-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22273,1,No,Yes
chr1,36004370,36004392,hsa-miR-6882-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22291,1,No,Yes
chr1,36004426,36004447,hsa-miR-6886-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22299,1,No,Yes
chr1,36004423,36004446,hsa-miR-6889-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22305,1,No,Yes
chr1,36004341,36004362,hsa-miR-6890-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22307,1,No,Yes
chr1,36004423,36004443,hsa-miR-7106-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22319,1,No,Yes
chr1,36004372,36004390,hsa-miR-7153-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22343,1,No,Yes
chr1,36004414,36004433,hsa-miR-7155-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22346,1,No,Yes
chr1,36004441,36004464,hsa-miR-7157-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22350,1,No,Yes
chr1,36004363,36004384,hsa-miR-7160-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22358,1,No,Yes
chr1,36004390,36004413,hsa-miR-7705,hsa_DE_SD_25,+,No Seed,INT_RH_22366,1,No,Yes
chr1,36004419,36004440,hsa-miR-1273h-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22372,1,No,Yes
chr1,36004413,36004436,hsa-miR-7848-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22380,1,No,Yes
chr1,36004423,36004445,hsa-miR-7851-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22383,1,No,Yes
chr1,36004344,36004366,hsa-miR-7852-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22384,1,No,Yes
chr1,36004369,36004390,hsa-miR-7856-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22388,1,No,Yes
chr1,36004345,36004367,hsa-miR-8052,hsa_DE_SD_25,+,No Seed,INT_RH_22396,1,No,Yes
chr1,36004370,36004393,hsa-miR-8055,hsa_DE_SD_25,+,No Seed,INT_RH_22399,1,No,Yes
chr1,36004418,36004439,hsa-miR-8061,hsa_DE_SD_25,+,No Seed,INT_RH_22405,1,No,Yes
chr1,36004417,36004439,hsa-miR-8063,hsa_DE_SD_25,+,No Seed,INT_RH_22407,1,No,Yes
chr1,36004370,36004390,hsa-miR-8064,hsa_DE_SD_25,+,No Seed,INT_RH_22408,1,No,Yes
chr1,36004362,36004386,hsa-miR-8065,hsa_DE_SD_25,+,No Seed,INT_RH_22409,1,No,Yes
chr1,36004419,36004440,hsa-miR-8066,hsa_DE_SD_25,+,No Seed,INT_RH_22410,1,No,Yes
chr1,36004440,36004463,hsa-miR-8078,hsa_DE_SD_25,+,No Seed,INT_RH_22422,1,No,Yes
chr1,36004368,36004390,hsa-miR-8086,hsa_DE_SD_25,+,No Seed,INT_RH_22430,1,No,Yes
chr1,36004345,36004365,hsa-miR-9718,hsa_DE_SD_25,+,No Seed,INT_RH_22438,1,No,Yes
chr1,36004386,36004404,hsa-miR-10395-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22456,1,No,Yes
chr1,36004342,36004362,hsa-miR-10526-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22477,1,No,Yes
chr1,36004427,36004449,hsa-miR-6529-5p,hsa_DE_SD_25,+,No Seed,INT_RH_22488,1,No,Yes
chr1,36004462,36004484,hsa-miR-6529-3p,hsa_DE_SD_25,+,No Seed,INT_RH_22489,1,No,No
chr1,36004431,36004453,hsa-miR-12129,hsa_DE_SD_25,+,No Seed,INT_RH_22508,1,No,Yes
chr1,36004437,36004459,hsa-miR-12132,hsa_DE_SD_25,+,No Seed,INT_RH_22511,1,No,Yes
chr1,36004429,36004447,hsa-miR-12136,hsa_DE_SD_25,+,No Seed,INT_RH_22514,1,No,Yes
chr1,36008764,36008857,hsa-miR-193-3p,hsa_DE_SD_25,+,6mer,INT_TS_19627,1,No,No
chr1,36008766,36008859,hsa-miR-3136-5p/4439,hsa_DE_SD_25,+,6mer,INT_TS_19645,1,No,No
chr1,36008744,36008839,hsa-miR-323-3p,hsa_DE_SD_25,+,8mer-1a,INT_TS_19656,1,No,No
chr1,36008724,36008819,hsa-miR-340-3p/6827-3p,hsa_DE_SD_25,+,8mer-1a,INT_TS_19660,1,No,No
chr1,36008773,36008867,hsa-miR-4464/4748,hsa_DE_SD_25,+,7mer-m8,INT_TS_19704,1,No,No
chr1,36008763,36008856,hsa-miR-4720-5p/4799-3p/5588-5p,hsa_DE_SD_25,+,6mer,INT_TS_19725,1,No,No
chr1,36008757,36008850,hsa-miR-4757-5p/6744-3p,hsa_DE_SD_25,+,6mer,INT_TS_19737,1,No,No
chr1,36008750,36008844,hsa-miR-544a-5p,hsa_DE_SD_25,+,7mer-m8,INT_TS_19765,1,No,No
chr1,36008755,36008849,hsa-miR-6791-3p/6829-3p,hsa_DE_SD_25,+,7mer-m8,INT_TS_19823,1,No,No
chr1,36008728,36008838,hsa-let-7a-2-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19861,1,No,No
chr1,36008728,36008838,hsa-let-7e-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19869,1,No,No
chr1,36008698,36008808,hsa-miR-17-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19878,1,No,No
chr1,36008737,36008847,hsa-miR-20a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19887,1,No,No
chr1,36008699,36008809,hsa-miR-22-5p,hsa_DE_SD_25,+,No Seed,INT_RH_19890,1,No,No
chr1,36008728,36008837,hsa-miR-23a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19893,1,No,No
chr1,36008758,36008867,hsa-miR-31-5p,hsa_DE_SD_25,+,No Seed,INT_RH_19911,1,No,No
chr1,36008703,36008813,hsa-miR-33a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19916,1,No,No
chr1,36008696,36008806,hsa-miR-93-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19921,1,No,No
chr1,36008724,36008835,hsa-miR-96-5p,hsa_DE_SD_25,+,No Seed,INT_RH_19924,1,No,No
chr1,36008693,36008803,hsa-miR-98-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19927,1,No,No
chr1,36008700,36008810,hsa-miR-106a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19943,1,No,No
chr1,36008703,36008813,hsa-miR-192-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19947,1,No,No
chr1,36008751,36008861,hsa-miR-208a-3p,hsa_DE_SD_25,+,No Seed,INT_RH_19956,1,No,No
chr1,36008696,36008806,hsa-miR-148a-5p,hsa_DE_SD_25,+,No Seed,INT_RH_19959,1,No,No
chr1,36008722,36008833,hsa-miR-30c-5p,hsa_DE_SD_25,+,No Seed,INT_RH_19961,1,No,No
chr1,36008706,36008817,hsa-miR-181b-5p,hsa_DE_SD_25,+,No Seed,INT_RH_19979,1,No,No
chr1,36008713,36008823,hsa-miR-218-1-3p,hsa_DE_SD_25,+,No Seed,INT_RH_20014,1,No,No
chr1,36008713,36008823,hsa-miR-218-2-3p,hsa_DE_SD_25,+,No Seed,INT_RH_20015,1,No,No
